X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,email,date_updated,dis_status,POINT_X,POINT_Y
-118.39067285631,33.8391689069768,57463,LA County Department of Beaches and Harbors,1010799013,Private Industry,Shopping Centers,,City of Redondo Beach,Redondo Beach and Pier,400 - 1700 Esplanade,,Redondo Beach,CA,Restaurants and shops are open 7 days a week.,"<p>Visitors Center: 424-526-7900</p>
<p>Beaches and Harbors: 424-526-7777 </p>",http://beaches.lacounty.gov,"<a href=""http://www.parks.ca.gov""> California State Parks </a>",,59082,"<a href=""http://www.redondo.org/"">City of Redondo Beach</a>

<a href=""http://www.redondo.org/depts/recreation/recreation_facilities/seaside_lagoon/default.asp"">Seaside Lagoon Information </a>

<a href=""http://www.redondo.org/depts/hbt/business_assistance/business_areas/pier_harbor.asp"">Redondo Beach Pier </a>",90277,http://egis3.lacounty.gov/lms/?p=59082,publish,33.83916894,-118.3906728,info@bh.lacounty.gov,2017/07/19 14:05:02+00,,6443029.71552622,1764080.81102598
-118.446221406106,33.970666826711,57490,LA County Department of Beaches and Harbors,1010799001,Private Industry,Shopping Centers,,Los Angeles County Department of Beaches and Harbors,Los Angeles County Department Of Beaches And Harbors,13837 Fiji Way,,Marina Del Rey,CA,"Monday-Thursday, 7:00am to 6:00pm","Visitors Center: 424-526-7900 <br>
Beaches and Harbors: 424-526-7777 </br>
",http://beaches.lacounty.gov,"<a href=""http://www.parks.ca.gov""> California State Parks </a>",,59088,"Visitors Center: 4701 Admiralty Way, Marina del Rey CA 90292 <br>
Open every day for free information about sights and activities in Marina del Rey </br>
Burton Chace Park, 13650 Mindanao Way, Marina del Rey, CA 90292<br>
(Community Room available for public rental, barbecue grills, stroller and wheelchair accessible trails, guest boat docks)</br>
Dockweiler Youth Center (room available for conference rental) <br>
12505 Vista del Mar, Los Angeles CA 90245, call 310-726-4131 for information </br>
Anchorage 47 (in-the-water boat slips next to Burton Chace Park) <br>
Call 424-526-7890 for information, or e-mail DMarinaManager@bh.lacounty.gov </br>
Administration Building: 13837 Fiji Way, Marina del Rey CA 90292<br>
(Executive, Asset Management, Administrative Services)</br>
Fiscal: 13575 Mindanao Way, Marina del Rey CA 90292 <br>
(Payments for Lessees, Boat Slips, Dry Storage, Bike Lockers)</br>
Trailers: 13483 Fiji Way, Marina del Rey CA 90292<br>
(Beach Licenses and Permits, Planning, Human Resources, Facilities and Property Maintenance) </br>
<p>
<a href=""http://beaches.lacounty.gov/la-county-beach-bike-path/""> Beach Bike Path </a></p>
",90292,http://egis3.lacounty.gov/lms/?p=59088,publish,33.97066686,-118.44622135,info@bh.lacounty.gov,2017/07/20 07:52:15+00,,6426373.11793397,1812005.7207534
-118.644447386155,34.1535970466457,60953,LA County Chief Information Office,,Private Industry,Shopping Centers,,,Commons at Calabasas Shopping Center,4799 Commons Way,,Calabasas,CA,"Mon. - Thurs. 10am - 7pm
Fri. - Sat. 10am - 8pm
Sun. 11am - 6pm",818.637.8922,http://www.shopcommons.com/,,,62295,,91302,http://egis3.lacounty.gov/lms/?p=62295,publish,34.15359708,-118.64444733,,2011/10/28 10:13:39+00,,6366697.21792905,1878902.29004398
-118.35810905594,34.0723908766299,60954,,,Private Industry,Shopping Centers,,,The Grove Shopping Center,,,,,,,,,,62301,,,http://egis3.lacounty.gov/lms/?p=62301,publish,34.07239091,-118.358109,,2011/08/31 19:47:49+00,,6453221.11410664,1848918.02094439
-118.225100096482,34.1411307166399,60955,LA County Chief Information Office,,Private Industry,Shopping Centers,,,Eagle Rock Plaza Shopping Center,2700 Colorado Blvd,,Los Angeles,CA,,,http://www.shopeaglerock.com/,,,62302,,90041,http://egis3.lacounty.gov/lms/?p=62302,publish,34.14113075,-118.22510004,,2011/10/28 10:13:46+00,,6493557.28835538,1873816.81694722
-118.140943106715,33.8504589175057,60956,LA County Chief Information Office,,Private Industry,Shopping Centers,,,Lakewood Center Shopping Center,500 Lakewood Center Mall,,Lakewood,CA,"Mon-Fri: 10am-9pm
Sat: 10am-8pm
Sun: 11am-7pm",,http://www.shoplakewoodcenter.com/,,,62307,,90712,http://egis3.lacounty.gov/lms/?p=62307,publish,33.85045895,-118.14094305,,2011/10/28 10:13:53+00,,6518874.01724939,1767988.98431198
-118.093972266548,33.8626472574595,60957,,,Private Industry,Shopping Centers,,,Los Cerritos Center Shopping Center,239 Los Cerritos Center,,Cerritos,CA,"Mon-Fri: 10am-9pm
Sat: 10am-8pm
Sun: 11am-7pm",(562) 402-7467,http://www.shoploscerritos.com/,,,62311,,90703,http://egis3.lacounty.gov/lms/?p=62311,publish,33.86264729,-118.09397221,,2011/04/23 16:46:12+00,,6533140.50708905,1772407.95841365
-118.095474295999,33.867333237254,60958,LA County Chief Information Office,,Private Industry,Shopping Centers,,,Cerritos Best Plaza Shopping Center,,,,,,,,,,62312,,,http://egis3.lacounty.gov/lms/?p=62312,publish,33.86733327,-118.09547424,,2011/10/28 10:14:00+00,,6532686.11298472,1774113.73092073
-118.048374706153,33.9393367769556,60959,LA County Chief Information Office,,Private Industry,Shopping Centers,,,Gateway Plaza Center Shopping Center,13350 Telegraph Road,,Santa Fe Springs,CA,,,,,,62318,,,http://egis3.lacounty.gov/lms/?p=62318,publish,33.93933681,-118.04837465,,2011/10/28 10:14:07+00,,6546997.28810246,1800307.26285115
-118.256835996367,34.1436925068108,60960,LA County Chief Information Office,,Private Industry,Shopping Centers,,,Americana at Brand Shopping Center,889 Americana Way,Suite 330,Glendale,CA,,818.637.8982,http://www.americanaatbrand.com/,,,62336,,91210,http://egis3.lacounty.gov/lms/?p=62336,publish,34.14369254,-118.25683594,,2011/10/28 10:14:14+00,,6483956.72159855,1874772.11687389
-117.944433746888,34.0518238069497,60961,,,Private Industry,Shopping Centers,,,Hacienda Plaza Shopping Center,1821 N Hacienda Blvd,,La Puente,CA,,,,,,62348,,91744,http://egis3.lacounty.gov/lms/?p=62348,publish,34.05182384,-117.94443369,,2011/04/24 10:06:32+00,,6578502.12240238,1841244.74167156
-117.932889517224,34.0707378675601,60962,,,Private Industry,Shopping Centers,,,Westfield West Covina Shopping Center,112 Plaza Drive,,West Covina,CA,,626.960.1881,,,,62350,,91790,http://egis3.lacounty.gov/lms/?p=62350,publish,34.0707379,-117.93288946,,2011/04/24 22:00:28+00,,6581994.43070647,1848130.0658274
-117.927460727485,33.993557467327,60963,,,Private Industry,Shopping Centers,,,Puente Hills Mall Shopping Center,1600 Azusa Ave,,Industry ,CA,"Mon-Fri: 10am-9pm
Sat: 10am-8pm
Sun: 11am-6pm",626-912-8777,http://www.puentehills-mall.com/,,,62354,,91748,http://egis3.lacounty.gov/lms/?p=62354,publish,33.9935575,-117.92746067,,2011/04/24 22:04:04+00,,6583658.78433314,1820043.73584531
-118.393628655877,33.9064324870255,60965,,,Private Industry,Shopping Centers,,,Plaza El Segundo Shopping Center,700 S Sepulveda Blvd,,El Segundo,CA,,310-647-3431,http://www.plazaelsegundo.com/,,,62374,,90245,http://egis3.lacounty.gov/lms/?p=62374,publish,33.90643252,-118.3936286,,2011/04/29 17:55:14+00,,6442227.95335022,1788562.9818778
-118.565633355639,34.2773079562716,60966,,,Private Industry,Shopping Centers,,,Porter Ranch Town Center Shopping Center,19800 RINALDI ST,,Los Angeles,CA,,,,,,62556,,,http://egis3.lacounty.gov/lms/?p=62556,publish,34.27730799,-118.5656333,,2011/04/29 17:38:43+00,,6390794.93056031,1923778.69372931
-118.406910956443,34.017113356403,60967,LA County Chief Information Office,,Private Industry,Shopping Centers,,,Culver Center Shopping Center,3800 Culver Center,,Culver City,CA,,,,,,62558,,,http://egis3.lacounty.gov/lms/?p=62558,publish,34.01711339,-118.4069109,,2011/10/28 10:15:25+00,,6438360.65826331,1828857.85305956
-118.153324185961,34.0065658269745,60968,LA County Chief Information Office,,Private Industry,Shopping Centers,,,The Citadel Outlets Shopping Center,100 Citadel Dr,,Commerce,CA,,,,,,62560,,,http://egis3.lacounty.gov/lms/?p=62560,publish,34.00656586,-118.15332413,,2011/10/28 10:15:44+00,,6515201.2506448,1824805.24797581
-118.376054815427,33.773921387391,60969,LA County Chief Information Office,,Private Industry,Shopping Centers,,,The Avenue Of The Peninsula Shopping Center,INDIAN PEAK RD & CROSSFIELD DR,,ROLLING HILLS ESTATES,CA,,,,,,62561,,,http://egis3.lacounty.gov/lms/?p=62561,publish,33.77392142,-118.37605476,,2011/10/28 10:15:52+00,,6447380.10741597,1740318.7066474
-118.569645936242,34.3845293356714,60970,,,Private Industry,Shopping Centers,,,Valencia Marketplace Shopping Center,25400 The Old Road,,Valenca,CA,,,,,,62564,,,http://egis3.lacounty.gov/lms/?p=62564,publish,34.38452937,-118.56964588,,2011/04/29 17:54:44+00,,6389803.8892353,1962804.80038823
-118.336443956576,34.010479056685,60971,,,Private Industry,Shopping Centers,,,Baldwin Hills Crenshaw Plaza Shopping Center,3650 W MARTIN LUTHER KING JR BLVD,,Los Angeles,CA,,"323-290-6630
",,,,62566,,,http://egis3.lacounty.gov/lms/?p=62566,publish,34.01047909,-118.3364439,,2011/04/29 17:54:50+00,,6459706.70349763,1826364.55128765
-118.086848315942,33.8306580776224,60972,,,Private Industry,Shopping Centers,,,Long Beach Towne Center Shopping Center,7501 Carson Blvd,,Long Beach,CA,,,http://www.longbeachtownecenter.net/,,,62568,,90808,http://egis3.lacounty.gov/lms/?p=62568,publish,33.83065811,-118.08684826,,2011/04/29 17:54:27+00,,6535293.2695158,1760764.34324948
-118.360294156033,34.0718665367229,60973,,,Private Industry,Shopping Centers,,,Farmers Market Shopping Center,6333 W 3rd St,,Los Angeles,CA,,,http://www.farmersmarketla.com/,,,62570,,90036,http://egis3.lacounty.gov/lms/?p=62570,publish,34.07186657,-118.3602941,,2011/04/29 17:54:22+00,,6452558.70040523,1848729.56954965
-118.31208413683,34.1833081262673,60974,LA County Chief Information Office,,Private Industry,Shopping Centers,,,Burbank Town Center Shopping Center,201 East Magnolia,,Burbank,CA,"mon–fri: 10:00am–9:00pm
saturday: 10:00am–8:00pm
sunday: 11:00am–7:00pm",818-566-8556,http://www.burbanktowncenter.com/,,,62573,,91502,http://egis3.lacounty.gov/lms/?p=62573,publish,34.18330816,-118.31208408,,2011/10/28 10:15:36+00,,6467284.50855197,1889236.19982231
-118.132767736945,34.1380227270735,60975,LA County Chief Information Office,,Private Industry,Shopping Centers,,,The Shops On Lake Avenue ,345 South Lake Avenue,,Pasadena,CA,,,http://www.southlakeavenue.org/,,,62583,,91101,http://egis3.lacounty.gov/lms/?p=62583,publish,34.13802276,-118.13276768,,2011/10/28 10:15:59+00,,6521494.62847798,1872636.02993873
-118.123261986632,33.7943773175263,60976,LA County Chief Information Office,,Private Industry,Shopping Centers,,,South Los Altos Market Center Shopping Center,2086 N Bellflower Blvd,,Long Beach,CA,,,,,,62585,,90815,http://egis3.lacounty.gov/lms/?p=62585,publish,33.79437735,-118.12326193,,2011/10/28 10:16:07+00,,6524217.72900289,1747572.36996156
-118.122661166133,33.7979436773597,60977,LA County Chief Information Office,,Private Industry,Shopping Centers,,,North Los Altos Market Center Shopping Center,2270 North Bellflower Boulevard,,Long Beach,CA,,,,,,62589,,90815,http://egis3.lacounty.gov/lms/?p=62589,publish,33.79794371,-118.12266111,,2011/10/28 10:16:50+00,,6524401.86938263,1748870.04223497
-118.190185055736,33.7733639674559,60978,LA County Chief Information Office,,Private Industry,Shopping Centers,,,City Place Long Beach ,151 E 5th Street,,Long Beach,CA,"11 AM - 7pm, 7 days a week", 562-439-2221,http://www.longbeachcityplace.com/,,,62591,,90802,http://egis3.lacounty.gov/lms/?p=62591,publish,33.773364,-118.190185,info@longbeachcityplace.com,2011/10/28 10:16:56+00,,6503868.99476606,1739956.73853931
-118.339024246523,34.1020860868298,60979,,,Private Industry,Shopping Centers,,,Hollywood & Highland,Hollywood & Highland,,Los Angeles,CA,,,http://www.hollywoodandhighland.com/,,,62594,,90028,http://egis3.lacounty.gov/lms/?p=62594,publish,34.10208612,-118.33902419,,2011/04/29 23:38:54+00,,6459037.15595222,1859704.56597231
-118.094556986296,33.9840300872234,60980,LA County Chief Information Office,,Private Industry,Shopping Centers,,,Pico Rivera Towne Center Shopping Center,6750 Rosemead Boulevard,,Pico Rivera,CA,,,http://shoppico.com/,,,62596,,90660,http://egis3.lacounty.gov/lms/?p=62596,publish,33.98403012,-118.09455693,,2011/10/28 10:17:03+00,,6533004.53951322,1816582.07052456
-118.461145216222,34.4043248660958,60981,LA County Chief Information Office,,Private Industry,Shopping Centers,,,Sierra Canyon Plaza Shopping Center,18727 Vía Princessa,,Santa Clarita,CA,,,,,,62598,,91387,http://egis3.lacounty.gov/lms/?p=62598,publish,34.4043249,-118.46114516,,2011/10/28 10:17:10+00,,6422572.16293748,1969840.86440006
-117.99633985727,33.9428258768734,60982,LA County Chief Information Office,,Private Industry,Shopping Centers,,,Whittwood Town Center Shopping Center,15608 Whittwood Lane,,Whittier,CA,,,http://www.whittwoodtowncenter.com/,,,62601,,90603,http://egis3.lacounty.gov/lms/?p=62601,publish,33.94282591,-117.9963398,,2011/10/28 10:17:18+00,,6562780.49964622,1801573.51359947
-118.330307066649,34.1890857967294,60983,LA County Chief Information Office,,Private Industry,Shopping Centers,,,Burbank Empire Shopping Center,1800 West Empire Avenue,,Burbank,CA,,,,,,62605,,91504,http://egis3.lacounty.gov/lms/?p=62605,publish,34.18908583,-118.33030701,,2011/10/28 10:17:25+00,,6461780.14620113,1891356.39800973
-118.446961695998,34.223264446598,60984,LA County Chief Information Office,,Private Industry,Shopping Centers,,,Panorama Plaza Shopping Center,,,Panorama City,CA,,,,,,62607,,91402,http://egis3.lacounty.gov/lms/?p=62607,publish,34.22326448,-118.44696164,,2011/10/28 10:17:32+00,,6426557.40988822,1903930.89976355
-118.145062977115,34.5974477364184,60985,LA County Chief Information Office,,Private Industry,Shopping Centers,,,The Marketplace Shopping Center,39587 10th Street West,,Palmdale,CA,,,,,,62609,,93551,http://egis3.lacounty.gov/lms/?p=62609,publish,34.59744777,-118.14506292,,2011/10/28 10:17:45+00,,6518015.35394047,2039835.12926689
-118.129817306419,33.9269724574801,60986,LA County Chief Information Office,,Private Industry,Shopping Centers,,,Downey Landing Shopping Center,12118 Lakewood Boulevard,,Downey,CA,,,,,,62611,,90242,http://egis3.lacounty.gov/lms/?p=62611,publish,33.92697249,-118.12981725,,2011/10/28 10:17:51+00,,6522288.24270439,1795829.50999564
-117.885966957592,34.008993826874,60987,LA County Chief Information Office,,Private Industry,Shopping Centers,,,Bestway Supermarket Shopping Center,,,South San Jose Hills,CA,,,,,,62613,,91744,http://egis3.lacounty.gov/lms/?p=62613,publish,34.00899386,-117.8859669,,2011/10/28 10:17:58+00,,6596230.18865222,1825673.01330064
-118.63450175525,34.1586309965714,60989,,,Private Industry,Shopping Centers,,,El Camino Shopping Center,,,,,,,,,,62728,,,http://egis3.lacounty.gov/lms/?p=62728,publish,34.15863103,-118.6345017,,2011/05/01 12:46:03+00,,6369717.72369905,1880715.05708773
-118.2608217565,34.0285131767344,60990,,,Private Industry,Shopping Centers,,,Eagle's Nest Shopping Center,446 E Washington Boulevard,,Los Angeles,CA,,,,,,62814,,90015,http://egis3.lacounty.gov/lms/?p=62814,publish,34.02851321,-118.2608217,,2011/05/03 23:37:22+00,,6482641.94863756,1832859.4192034
-118.459401785988,33.9832738967351,61434,LA County Department of Beaches and Harbors,,Private Industry,Shopping Centers,,Los Angeles County Department of Beaches and Harbors,Marina Beach Shopping Center,13837 Fiji Way,,Marina del Rey,CA, Restaurants and shops are open 7 days a week. ,"<p>Visitors Center: 424-526-7900 </p>
<p>Beaches and Harbors: 424-526-7777 </p>",http://marinadelrey.lacounty.gov,,,63767," The center includes restaurants, shops, and a bank. 

<a href=""http://beaches.lacounty.gov/la-county-beach-bike-path/""> Shopping center is near the beach bike path. </a>",90292,http://egis3.lacounty.gov/lms/?p=63767,publish,33.98327393,-118.45940173,info@bh.lacounty.gov,2017/07/18 16:43:37+00,,6422397.73710522,1816611.65412681
-118.437938746117,33.978910126481,61435,LA County Department of Beaches and Harbors,,Private Industry,Shopping Centers,,Waterside Shopping Center at Marina del Rey,Waterside Marina del Rey Shopping Center,4700 Admiralty Way,,Marina del Rey,CA,Restaurants and shops are open 7 days a week.,"<p>Shopping Center Management: 818-637-8921</p>
<p>Visitor Center: 310-305-9545</p>
<p>Beaches and Harbors: 310-305-9503 </p>",http://www.shopwaterside.com/,"<a href=""http://www.parks.ca.gov""> California State Parks</a>","<a href=""http://watchthewater.org""> Live Beach Webcams </a>",63769,"Shops include a post office, grocery store, bank, and boating equipment store, plus well-known clothing and food establishments.

<a href=""http://www.shopwaterside.com/location.html""> Map and Directions</a>",90292,http://egis3.lacounty.gov/lms/?p=63769,publish,33.97891016,-118.43793869,management@shopwaterside.com,2013/03/01 12:03:21+00,,6428897.52823947,1814994.55827965
-118.393650105729,33.8989880972698,61470,City of Manhattan Beach,,Private Industry,Shopping Centers,,,Manhattan Village Mall,3200 Sepulveda Blvd,,Manhattan Beach,CA,,"310-546-5555
",www.shopmanhattanvillage.com,,,65462,,90266,http://egis3.lacounty.gov/lms/?p=65462,publish,33.89898813,-118.39365005,,2011/12/08 11:48:05+00,,6442210.83494614,1785853.84129873
-118.449579535655,33.9703331571713,61482,LA County Department of Beaches and Harbors,,Private Industry,Shopping Centers,,"Del Rey Fuel, LLC",Del Rey Landing Fuel Dock,13800 Bora Bora Way,,Marina del Rey,CA," Open seven days a week, as follows:<br>
Summer:  7AM to 6PM<br>
Winter:     7AM to 5PM</br>
","<p>Fuel Dock: 310-864-4444 </p>
<p>Visitors Center: 424-526-7900 </p>
<p>Beaches and Harbors: 424-526-7777 </p>",,"<a href=""http://marinadelrey.lacounty.gov""> Beaches and Harbors website </a>",,65494,"<p> <a href=""http://www.delreylanding.com/""> Del Rey Landing </a></p>

<p>The fuel dock is located on the west side of the Main Channel at the entrance of ""A"" basin.</p>
<p>The Del Rey Landing offers fuel and a convenience store that sells food, boating accessories, lottery tickets, live bait and fishing gear. </p>
<p>Transient docks are available for temporary dinghy tie-up, along with slips for mega-yachts.</p>




",90292,http://egis3.lacounty.gov/lms/?p=65494,publish,33.97033319,-118.44957948,,2017/07/18 16:28:04+00,,6425354.37489273,1811888.82958297
-118.446307235773,33.9722016565781,61524,LA County Department of Beaches and Harbors,,Private Industry,Shopping Centers,,Pacific Ocean Management,Fisherman's Village,13737 Fiji Way,#C-10,Marina del Rey,CA,,"<p> Pacific Ocean Management: 310-822-6866 </p>
<p> Visitors Center: 424-526-7900 </p>
<p> Beaches and Harbors: 424-526-7777 </p>",http://marinadelrey.lacounty.gov,"<a href=""http://www.parks.ca.gov""> California State Parks </a>",,65844,"<p> Restaurants, shopping, boat rental, party boats</p>

<p> Managed by Pacific Ocean Management </p>",90292,http://egis3.lacounty.gov/lms/?p=65844,publish,33.97220169,-118.44630718,info@bh.lacounty.gov,2017/07/18 15:05:48+00,,6426349.57401781,1812564.38794315
